Round,Accuracy
0,0.1739
1,0.2655
2,0.3792
3,0.338
4,0.2423
5,0.2413
6,0.2138
7,0.1946
8,0.2004
9,0.1831
10,0.1724
11,0.2081
12,0.2017
13,0.2207
14,0.2438
15,0.2629
16,0.2656
17,0.272
18,0.2743
19,0.278
20,0.2794
21,0.2782
22,0.2769
23,0.2761
24,0.2761
25,0.2754
26,0.2769
27,0.2779
28,0.274
29,0.278
30,0.2764
31,0.2743
32,0.257
33,0.2627
34,0.2666
35,0.241
36,0.2662
37,0.2557
38,0.2544
39,0.2576
40,0.2511
41,0.2542
42,0.2494
43,0.2504
44,0.2506
45,0.2494
46,0.2407
47,0.2397
48,0.2273
49,0.244
50,0.2347
