Round,Accuracy
0,0.1
1,0.2467
2,0.4023
3,0.3931
4,0.3938
5,0.387
6,0.3889
7,0.3887
8,0.3879
9,0.3909
10,0.3896
11,0.3916
12,0.3894
13,0.3894
14,0.3882
15,0.3885
16,0.3879
17,0.3882
18,0.3856
19,0.386
20,0.3857
21,0.3855
22,0.3862
23,0.3866
24,0.3846
25,0.3874
26,0.3852
27,0.3841
28,0.3844
29,0.3846
30,0.3829
31,0.3837
32,0.3835
33,0.3822
34,0.3833
35,0.3828
36,0.3831
37,0.3827
38,0.3818
39,0.3823
40,0.3836
41,0.3817
42,0.3818
43,0.3809
44,0.3803
45,0.3802
46,0.3812
47,0.3802
48,0.3809
49,0.3806
50,0.38
