Round,Accuracy
0,0.0993
1,0.2334
2,0.4957
3,0.5542
4,0.587
5,0.6004
6,0.6242
7,0.6303
8,0.6406
9,0.6503
10,0.6527
11,0.661
12,0.6606
13,0.6645
14,0.6723
15,0.6758
16,0.6783
17,0.6797
18,0.686
19,0.6812
20,0.6858
21,0.6878
22,0.6893
23,0.6875
24,0.6915
25,0.696
26,0.6915
27,0.6956
28,0.6997
29,0.7001
30,0.7028
31,0.6971
32,0.7024
33,0.7039
34,0.7039
35,0.7058
36,0.7035
37,0.7021
38,0.7031
39,0.7031
40,0.7022
41,0.7033
42,0.7062
43,0.7043
44,0.7039
45,0.7048
46,0.7071
47,0.7082
48,0.7081
49,0.7107
50,0.7078
