Round,Accuracy
0,0.0941
1,0.1401
2,0.4163
3,0.715
4,0.7594
5,0.7765
6,0.773
7,0.7363
8,0.7432
9,0.8129
10,0.8826
11,0.8472
12,0.8644
13,0.8208
14,0.8565
15,0.8183
16,0.8903
17,0.8903
18,0.9305
19,0.9372
20,0.9584
21,0.9551
22,0.9654
23,0.9632
24,0.9662
25,0.9634
26,0.9668
27,0.961
28,0.9703
29,0.9694
30,0.9674
31,0.9711
32,0.9681
33,0.9716
34,0.9708
35,0.9719
36,0.971
37,0.9743
38,0.9725
39,0.9734
40,0.9718
41,0.9688
42,0.9726
43,0.9742
44,0.9763
45,0.974
46,0.9762
47,0.9754
48,0.9776
49,0.9752
50,0.9769
