Round,Accuracy
0,0.1117
1,0.3115
2,0.5003
3,0.6776
4,0.8455
5,0.8305
6,0.9124
7,0.8608
8,0.8605
9,0.7954
10,0.7981
11,0.8145
12,0.87
13,0.877
14,0.9478
15,0.9406
16,0.9613
17,0.9588
18,0.9613
19,0.9612
20,0.9667
21,0.9618
22,0.9657
23,0.9698
24,0.9683
25,0.9711
26,0.9687
27,0.9702
28,0.9718
29,0.9678
30,0.9714
31,0.9739
32,0.9691
33,0.9738
34,0.9738
35,0.9726
36,0.9753
37,0.9733
38,0.9724
39,0.9742
40,0.971
41,0.9736
42,0.9719
43,0.9764
44,0.9745
45,0.9738
46,0.9735
47,0.9759
48,0.9751
49,0.9762
50,0.9768
