Round,Accuracy
0,0.7649
1,0.7649
2,0.7657
3,0.7698
4,0.8015
5,0.8024
6,0.8136
7,0.811
8,0.8165
9,0.8176
10,0.8202
11,0.8224
12,0.8234
13,0.8256
14,0.8219
15,0.8256
16,0.8222
17,0.8196
18,0.8325
19,0.8151
20,0.838
21,0.8062
22,0.8394
23,0.8061
24,0.8392
25,0.8127
26,0.8345
27,0.8081
28,0.8389
29,0.7955
30,0.8426
31,0.7912
32,0.8428
33,0.786
34,0.8409
35,0.7903
36,0.8408
37,0.7927
38,0.8374
39,0.7907
40,0.8374
41,0.7893
42,0.8363
43,0.7886
44,0.8372
45,0.7906
46,0.8337
47,0.7993
48,0.8345
49,0.793
50,0.8316
