Round,Accuracy
0,0.7649
1,0.7649
2,0.7649
3,0.7651
4,0.7691
5,0.77
6,0.7754
7,0.786
8,0.7895
9,0.7958
10,0.797
11,0.8007
12,0.8035
13,0.8036
14,0.8045
15,0.8078
16,0.807
17,0.8099
18,0.8138
19,0.8073
20,0.8115
21,0.8145
22,0.8107
23,0.8139
24,0.8136
25,0.8164
26,0.8159
27,0.8196
28,0.8158
29,0.8251
30,0.8207
31,0.8202
32,0.825
33,0.8182
34,0.83
35,0.8184
36,0.8302
37,0.8125
38,0.8353
39,0.8065
40,0.8397
41,0.8065
42,0.8394
43,0.8044
44,0.8382
45,0.8001
46,0.8406
47,0.8032
48,0.8425
49,0.7967
50,0.838
