Round,Accuracy
0,0.0949
1,0.776
2,0.943
3,0.9557
4,0.9765
5,0.9796
6,0.9808
7,0.9823
8,0.9846
9,0.9853
10,0.9845
11,0.9859
12,0.9861
13,0.9861
14,0.9866
15,0.9867
16,0.9864
17,0.9872
18,0.9876
19,0.9877
20,0.9885
21,0.9875
22,0.9882
23,0.989
24,0.9888
25,0.9883
26,0.9888
27,0.9884
28,0.9889
29,0.9888
30,0.9893
31,0.9898
32,0.9899
33,0.9894
34,0.9903
35,0.9888
36,0.9893
37,0.9888
38,0.9892
39,0.9896
40,0.9896
41,0.9894
42,0.9896
43,0.9895
44,0.9895
45,0.989
46,0.9899
47,0.9901
48,0.9898
49,0.99
50,0.9901
