Round,Accuracy
0,0.1356
1,0.7432
2,0.9655
3,0.9702
4,0.9799
5,0.9816
6,0.9113
7,0.9807
8,0.9845
9,0.9851
10,0.986
11,0.9857
12,0.9853
13,0.9865
14,0.986
15,0.9863
16,0.9857
17,0.987
18,0.9856
19,0.9863
20,0.9862
21,0.9866
22,0.9867
23,0.986
24,0.9868
25,0.9868
26,0.987
27,0.9866
28,0.9868
29,0.9869
30,0.9865
31,0.9868
32,0.9869
33,0.9866
34,0.986
35,0.9865
36,0.9872
37,0.9868
38,0.9867
39,0.9868
40,0.9865
41,0.9866
42,0.9867
43,0.9872
44,0.9868
45,0.9868
46,0.9864
47,0.9863
48,0.9864
49,0.9868
50,0.9868
