Round,Accuracy
0,0.1028
1,0.7657
2,0.9474
3,0.973
4,0.979
5,0.9817
6,0.9835
7,0.984
8,0.985
9,0.9854
10,0.9852
11,0.9858
12,0.9869
13,0.9867
14,0.9867
15,0.9869
16,0.9869
17,0.9872
18,0.9876
19,0.9875
20,0.9877
21,0.988
22,0.9883
23,0.9886
24,0.9878
25,0.9885
26,0.9886
27,0.9878
28,0.9884
29,0.9883
30,0.9885
31,0.9886
32,0.9888
33,0.9886
34,0.9893
35,0.9887
36,0.9894
37,0.9892
38,0.9888
39,0.9896
40,0.9891
41,0.9899
42,0.9899
43,0.9897
44,0.9899
45,0.9892
46,0.9896
47,0.9897
48,0.9902
49,0.9895
50,0.9895
