Round,Accuracy
0,0.1063
1,0.4944
2,0.4789
3,0.474
4,0.4978
5,0.5017
6,0.5059
7,0.5123
8,0.5114
9,0.5168
10,0.5164
11,0.5152
12,0.5148
13,0.5073
14,0.5089
15,0.5091
16,0.5144
17,0.511
18,0.5194
19,0.5049
20,0.5095
21,0.5242
22,0.5131
23,0.4943
24,0.4898
25,0.5018
26,0.4825
27,0.4766
28,0.4924
29,0.494
30,0.4958
31,0.4979
32,0.4999
33,0.497
34,0.51
35,0.5095
36,0.4976
37,0.5044
38,0.503
39,0.5126
40,0.5068
41,0.4965
42,0.4991
43,0.511
44,0.5114
45,0.5194
46,0.5202
47,0.5121
48,0.5129
49,0.5089
50,0.5072
