Round,Accuracy
0,0.1042
1,0.441
2,0.4838
3,0.4912
4,0.5079
5,0.4989
6,0.5072
7,0.5082
8,0.5036
9,0.5074
10,0.5173
11,0.504
12,0.5073
13,0.5105
14,0.505
15,0.5184
16,0.5179
17,0.5194
18,0.511
19,0.514
20,0.5224
21,0.5186
22,0.5119
23,0.5199
24,0.5166
25,0.5099
26,0.5121
27,0.5179
28,0.5069
29,0.5164
30,0.5104
31,0.5177
32,0.5035
33,0.5173
34,0.5166
35,0.5256
36,0.5194
37,0.5157
38,0.5208
39,0.5206
40,0.5192
41,0.5147
42,0.5004
43,0.5022
44,0.4818
45,0.4796
46,0.4592
47,0.4618
48,0.456
49,0.4709
50,0.4799
