Round,Accuracy
0,0.1
1,0.0965
2,0.1
3,0.1001
4,0.1
5,0.1
6,0.1767
7,0.1
8,0.1
9,0.1
10,0.1
11,0.1
12,0.1
13,0.1
14,0.1
15,0.1
16,0.0997
17,0.1
18,0.1
19,0.0904
20,0.1
21,0.1003
22,0.1
23,0.1
24,0.1
25,0.1
26,0.1
27,0.1621
28,0.0992
29,0.0932
30,0.0989
31,0.1178
32,0.2617
33,0.2456
34,0.326
35,0.1925
36,0.2822
37,0.3079
38,0.1742
39,0.1759
40,0.1785
41,0.1892
42,0.2809
43,0.3809
44,0.4325
45,0.3895
46,0.2959
47,0.2841
48,0.2942
49,0.3215
50,0.346
