Round,Accuracy
0,0.0999
1,0.3186
2,0.3626
3,0.3607
4,0.3634
5,0.372
6,0.3638
7,0.3684
8,0.3651
9,0.3629
10,0.3565
11,0.3565
12,0.3518
13,0.3492
14,0.3422
15,0.3428
16,0.3434
17,0.3345
18,0.3274
19,0.3235
20,0.3193
21,0.3082
22,0.3192
23,0.3075
24,0.3148
25,0.3006
26,0.3033
27,0.2947
28,0.294
29,0.2993
30,0.2912
31,0.2842
32,0.2837
33,0.2862
34,0.2842
35,0.2846
36,0.2824
37,0.2927
38,0.2769
39,0.2814
40,0.2885
41,0.282
42,0.2763
43,0.2859
44,0.281
45,0.2779
46,0.2743
47,0.274
48,0.2742
49,0.2826
50,0.2791
