Round,Accuracy
0,0.1
1,0.2962
2,0.3429
3,0.3461
4,0.3427
5,0.3439
6,0.344
7,0.3395
8,0.33
9,0.3317
10,0.3215
11,0.324
12,0.3082
13,0.3155
14,0.3087
15,0.3069
16,0.3012
17,0.2984
18,0.2972
19,0.2939
20,0.2903
21,0.2971
22,0.2797
23,0.2807
24,0.271
25,0.2671
26,0.2739
27,0.2619
28,0.2692
29,0.2593
30,0.2551
31,0.2612
32,0.2485
33,0.2382
34,0.2379
35,0.2304
36,0.2244
37,0.229
38,0.2302
39,0.2406
40,0.2375
41,0.2299
42,0.2378
43,0.2337
44,0.2367
45,0.2339
46,0.2288
47,0.2257
48,0.2245
49,0.2391
50,0.2408
