Round,Accuracy
0,0.1
1,0.2372
2,0.3349
3,0.3575
4,0.3712
5,0.3716
6,0.3726
7,0.3774
8,0.3787
9,0.38
10,0.3793
11,0.3751
12,0.3794
13,0.3789
14,0.3829
15,0.3808
16,0.3774
17,0.38
18,0.3813
19,0.3725
20,0.3773
21,0.3763
22,0.3757
23,0.3719
24,0.3759
25,0.3741
26,0.3772
27,0.3767
28,0.3741
29,0.3747
30,0.3755
31,0.3747
32,0.3713
33,0.3726
34,0.3707
35,0.3673
36,0.3693
37,0.3667
38,0.3727
39,0.3674
40,0.3657
41,0.3645
42,0.3672
43,0.3648
44,0.3613
45,0.3584
46,0.3645
47,0.3623
48,0.3614
49,0.3577
50,0.3606
