Round,Accuracy
0,0.067
1,0.4945
2,0.6965
3,0.8344
4,0.8253
5,0.8362
6,0.8591
7,0.7802
8,0.8621
9,0.8758
10,0.871
11,0.8783
12,0.8773
13,0.8788
14,0.875
15,0.8726
16,0.8787
17,0.8699
18,0.8832
19,0.8654
20,0.8816
21,0.8371
22,0.8816
23,0.8814
24,0.8826
25,0.8826
26,0.8819
27,0.8512
28,0.8765
29,0.8833
30,0.8667
31,0.8814
32,0.884
33,0.8827
34,0.8817
35,0.8793
36,0.8785
37,0.872
38,0.8823
39,0.8818
40,0.8834
41,0.8834
42,0.8818
43,0.8461
44,0.8823
45,0.881
46,0.8822
47,0.8818
48,0.8745
49,0.8785
50,0.8807
