Round,Accuracy
0,0.0314
1,0.4822
2,0.1834
3,0.4822
4,0.1834
5,0.4822
6,0.1828
7,0.4822
8,0.1834
9,0.4822
10,0.4581
11,0.4822
12,0.468
13,0.4822
14,0.1834
15,0.4822
16,0.2034
17,0.4822
18,0.4585
19,0.4822
20,0.4834
21,0.4822
22,0.4987
23,0.4834
24,0.269
25,0.4826
26,0.1832
27,0.4824
28,0.2082
29,0.483
30,0.3409
31,0.4822
32,0.4217
33,0.4822
34,0.4518
35,0.4817
36,0.4305
37,0.4822
38,0.4768
39,0.4828
40,0.4624
41,0.483
42,0.4439
43,0.4978
44,0.517
45,0.4662
46,0.526
47,0.4908
48,0.3409
49,0.5045
50,0.3951
