Round,Accuracy
0,0.0308
1,0.4822
2,0.4822
3,0.4822
4,0.1834
5,0.4822
6,0.4822
7,0.4822
8,0.1834
9,0.4822
10,0.2049
11,0.4822
12,0.1834
13,0.4822
14,0.1834
15,0.4822
16,0.1834
17,0.4822
18,0.4822
19,0.4822
20,0.4822
21,0.4542
22,0.4822
23,0.186
24,0.4822
25,0.1834
26,0.4822
27,0.4957
28,0.4822
29,0.1834
30,0.4953
31,0.4865
32,0.5071
33,0.472
34,0.509
35,0.5034
36,0.4841
37,0.5082
38,0.4854
39,0.503
40,0.4847
41,0.4839
42,0.311
43,0.4822
44,0.2316
45,0.4826
46,0.403
47,0.4847
48,0.4606
49,0.488
50,0.4686
