Round,Accuracy
0,0.091
1,0.3828
2,0.5568
3,0.6622
4,0.7825
5,0.6527
6,0.5782
7,0.594
8,0.7531
9,0.8313
10,0.9217
11,0.9089
12,0.9222
13,0.8969
14,0.8977
15,0.8818
16,0.8627
17,0.8673
18,0.9082
19,0.945
20,0.9521
21,0.9595
22,0.9583
23,0.9629
24,0.9649
25,0.9592
26,0.9625
27,0.9627
28,0.9668
29,0.9632
30,0.9663
31,0.9618
32,0.97
33,0.9696
34,0.9704
35,0.9652
36,0.9724
37,0.9708
38,0.9701
39,0.9694
40,0.9717
41,0.9676
42,0.972
43,0.9677
44,0.9733
45,0.9732
46,0.9724
47,0.9603
48,0.9668
49,0.9715
50,0.9731
