Round,Accuracy
0,0.1089
1,0.5943
2,0.7891
3,0.8505
4,0.9009
5,0.9382
6,0.9585
7,0.969
8,0.9732
9,0.9756
10,0.9786
11,0.9799
12,0.9809
13,0.9817
14,0.9827
15,0.9836
16,0.9838
17,0.9833
18,0.9845
19,0.9854
20,0.986
21,0.986
22,0.9862
23,0.9864
24,0.9863
25,0.9864
26,0.9867
27,0.9867
28,0.9868
29,0.9867
30,0.9868
31,0.9873
32,0.9874
33,0.9878
34,0.9874
35,0.9876
36,0.9872
37,0.9873
38,0.9876
39,0.9875
40,0.9883
41,0.9881
42,0.9879
43,0.9882
44,0.9886
45,0.9887
46,0.9882
47,0.9882
48,0.9877
49,0.988
50,0.988
