Round,Accuracy
0,0.1834
1,0.4822
2,0.5017
3,0.5211
4,0.5484
5,0.5665
6,0.577
7,0.5791
8,0.5845
9,0.5953
10,0.5914
11,0.5557
12,0.6045
13,0.6015
14,0.5277
15,0.6067
16,0.5976
17,0.5847
18,0.5957
19,0.5675
20,0.5978
21,0.6045
22,0.5957
23,0.5951
24,0.5966
25,0.5901
26,0.5495
27,0.5834
28,0.5912
29,0.5933
30,0.5817
31,0.5804
32,0.5809
33,0.5626
34,0.589
35,0.5951
36,0.5671
37,0.5832
38,0.5914
39,0.5933
40,0.5787
41,0.5886
42,0.589
43,0.5673
44,0.5901
45,0.5877
46,0.5871
47,0.5897
48,0.5899
49,0.5832
50,0.5791
