Round,Accuracy
0,0.1
1,0.1707
2,0.2568
3,0.3116
4,0.3097
5,0.2871
6,0.2769
7,0.2931
8,0.3079
9,0.3127
10,0.3042
11,0.3034
12,0.3108
13,0.3231
14,0.3261
15,0.3254
16,0.3264
17,0.3255
18,0.3217
19,0.3157
20,0.3118
21,0.3012
22,0.2929
23,0.2913
24,0.2915
25,0.291
26,0.2876
27,0.282
28,0.2781
29,0.2802
30,0.2831
31,0.2875
32,0.2887
33,0.2927
34,0.2883
35,0.2823
36,0.2746
37,0.267
38,0.268
39,0.2718
40,0.2817
41,0.295
42,0.3101
43,0.3172
44,0.3199
45,0.3172
46,0.3039
47,0.292
48,0.2824
49,0.282
50,0.2889
