Round,Accuracy
0,0.1594
1,0.1594
2,0.1654
3,0.1603
4,0.2023
5,0.2624
6,0.3129
7,0.3632
8,0.4095
9,0.4341
10,0.5091
11,0.5819
12,0.6074
13,0.617
14,0.6229
15,0.6264
16,0.6412
17,0.6559
18,0.6747
19,0.6792
20,0.6822
21,0.6878
22,0.692
23,0.694
24,0.699
25,0.7062
26,0.7139
27,0.7187
28,0.7255
29,0.7341
30,0.7407
31,0.743
32,0.7483
33,0.7577
34,0.762
35,0.7593
36,0.7588
37,0.7627
38,0.7632
39,0.7644
40,0.7671
41,0.7734
42,0.7755
43,0.7762
44,0.7769
45,0.7739
46,0.7706
47,0.7734
48,0.783
49,0.789
50,0.7873
