Round,Accuracy
0,0.0969
1,0.0776
2,0.0759
3,0.1107
4,0.0627
5,0.0969
6,0.0776
7,0.0638
8,0.0916
9,0.0776
10,0.0969
11,0.0759
12,0.1594
13,0.0759
14,0.0776
15,0.067
16,0.0969
17,0.0613
18,0.0916
19,0.1107
20,0.0776
21,0.1107
22,0.0613
23,0.1959
24,0.0969
25,0.0776
26,0.0613
27,0.0969
28,0.0638
29,0.0969
30,0.0638
31,0.1594
32,0.0776
33,0.067
34,0.0638
35,0.0759
36,0.0916
37,0.0759
38,0.0776
39,0.067
40,0.0638
41,0.067
42,0.0969
43,0.0916
44,0.0638
45,0.1594
46,0.0969
47,0.067
48,0.0638
49,0.0916
50,0.0969
