Round,Accuracy
0,0.0759
1,0.3012
2,0.8505
3,0.8559
4,0.8653
5,0.8672
6,0.8702
7,0.8727
8,0.8739
9,0.8757
10,0.876
11,0.8768
12,0.8772
13,0.8766
14,0.8778
15,0.8773
16,0.8781
17,0.8784
18,0.879
19,0.879
20,0.878
21,0.8782
22,0.8778
23,0.8778
24,0.8776
25,0.8786
26,0.8766
27,0.8788
28,0.8789
29,0.8767
30,0.8777
31,0.8783
32,0.8777
33,0.8778
34,0.8782
35,0.8762
36,0.8773
37,0.8766
38,0.8771
39,0.8768
40,0.8769
41,0.8758
42,0.8759
43,0.877
44,0.8765
45,0.877
46,0.8769
47,0.8767
48,0.8765
49,0.8773
50,0.8767
