Round,Avg Accuracy,Std Accuracy
0,0.0991,0.0023
1,0.3406,0.1971
2,0.6756,0.0991
3,0.7604,0.0590
4,0.7282,0.0590
5,0.7999,0.0333
6,0.8166,0.0247
7,0.8342,0.0261
8,0.8384,0.0244
9,0.8270,0.0301
10,0.8376,0.0224
11,0.8443,0.0212
12,0.8473,0.0200
13,0.8570,0.0161
14,0.8659,0.0127
15,0.8670,0.0114
16,0.8697,0.0114
17,0.8718,0.0090
18,0.8713,0.0096
19,0.8715,0.0090
20,0.8724,0.0089
21,0.8720,0.0087
22,0.8735,0.0095
23,0.8741,0.0078
24,0.8751,0.0072
25,0.8742,0.0088
26,0.8757,0.0086
27,0.8756,0.0063
28,0.8748,0.0061
29,0.8747,0.0061
30,0.8733,0.0070
31,0.8729,0.0066
32,0.8739,0.0058
33,0.8760,0.0054
34,0.8767,0.0076
35,0.8742,0.0067
36,0.8735,0.0045
37,0.8743,0.0051
38,0.8757,0.0054
39,0.8757,0.0058
40,0.8755,0.0052
41,0.8762,0.0062
42,0.8754,0.0071
43,0.8755,0.0074
44,0.8756,0.0058
45,0.8756,0.0045
46,0.8769,0.0073
47,0.8748,0.0079
48,0.8755,0.0060
49,0.8738,0.0057
50,0.8754,0.0057
