Round,Avg Accuracy,Std Accuracy
0,0.0968,0.0045
1,0.7339,0.0090
2,0.7724,0.0051
3,0.7925,0.0032
4,0.8025,0.0067
5,0.8095,0.0052
6,0.8165,0.0066
7,0.8216,0.0082
8,0.8261,0.0056
9,0.8286,0.0054
10,0.8285,0.0031
11,0.8309,0.0024
12,0.8324,0.0038
13,0.8354,0.0029
14,0.8324,0.0032
15,0.8346,0.0014
16,0.8343,0.0023
17,0.8366,0.0004
18,0.8361,0.0015
19,0.8386,0.0024
20,0.8371,0.0020
21,0.8381,0.0021
22,0.8360,0.0026
23,0.8395,0.0025
24,0.8380,0.0024
25,0.8386,0.0010
26,0.8382,0.0023
27,0.8392,0.0018
28,0.8376,0.0049
29,0.8404,0.0021
30,0.8409,0.0010
31,0.8397,0.0043
32,0.8379,0.0035
33,0.8383,0.0027
34,0.8384,0.0037
35,0.8381,0.0009
36,0.8387,0.0019
37,0.8391,0.0043
38,0.8374,0.0049
39,0.8381,0.0044
40,0.8397,0.0018
41,0.8399,0.0040
42,0.8416,0.0017
43,0.8413,0.0024
44,0.8392,0.0022
45,0.8389,0.0048
46,0.8391,0.0029
47,0.8412,0.0012
48,0.8394,0.0020
49,0.8412,0.0015
50,0.8369,0.0045
