Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.3862,0.0000
2,0.6880,0.0000
3,0.8005,0.0000
4,0.7946,0.0000
5,0.8191,0.0000
6,0.8488,0.0000
7,0.8571,0.0000
8,0.8567,0.0000
9,0.8642,0.0000
10,0.8653,0.0000
11,0.8706,0.0000
12,0.8744,0.0000
13,0.8733,0.0000
14,0.8756,0.0000
15,0.8753,0.0000
16,0.8771,0.0000
17,0.8788,0.0000
18,0.8814,0.0000
19,0.8843,0.0000
20,0.8817,0.0000
21,0.8834,0.0000
22,0.8837,0.0000
23,0.8832,0.0000
24,0.8830,0.0000
25,0.8795,0.0000
26,0.8822,0.0000
27,0.8841,0.0000
28,0.8837,0.0000
29,0.8834,0.0000
30,0.8854,0.0000
31,0.8821,0.0000
32,0.8831,0.0000
33,0.8819,0.0000
34,0.8853,0.0000
35,0.8870,0.0000
36,0.8884,0.0000
37,0.8879,0.0000
38,0.8874,0.0000
39,0.8831,0.0000
40,0.8820,0.0000
41,0.8856,0.0000
42,0.8854,0.0000
43,0.8873,0.0000
44,0.8854,0.0000
45,0.8846,0.0000
46,0.8848,0.0000
47,0.8852,0.0000
48,0.8866,0.0000
49,0.8862,0.0000
50,0.8855,0.0000
