Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0001
1,0.4724,0.1394
2,0.7240,0.0177
3,0.7872,0.0140
4,0.8239,0.0076
5,0.8434,0.0052
6,0.8572,0.0014
7,0.8630,0.0013
8,0.8678,0.0011
9,0.8720,0.0008
10,0.8755,0.0010
11,0.8771,0.0015
12,0.8800,0.0016
13,0.8822,0.0018
14,0.8834,0.0010
15,0.8845,0.0019
16,0.8868,0.0014
17,0.8869,0.0019
18,0.8878,0.0019
19,0.8889,0.0011
20,0.8896,0.0018
21,0.8910,0.0017
22,0.8915,0.0027
23,0.8924,0.0023
24,0.8929,0.0019
25,0.8928,0.0022
26,0.8941,0.0023
27,0.8943,0.0020
28,0.8948,0.0020
29,0.8951,0.0018
30,0.8949,0.0020
31,0.8948,0.0017
32,0.8952,0.0017
33,0.8951,0.0018
34,0.8947,0.0017
35,0.8950,0.0017
36,0.8953,0.0015
37,0.8955,0.0010
38,0.8960,0.0010
39,0.8957,0.0004
40,0.8954,0.0006
41,0.8958,0.0003
42,0.8959,0.0004
43,0.8957,0.0009
44,0.8961,0.0001
45,0.8959,0.0002
46,0.8960,0.0006
47,0.8963,0.0007
48,0.8966,0.0011
49,0.8963,0.0007
50,0.8965,0.0003
