Round,Accuracy
0,0.0613
1,0.1953
2,0.1959
3,0.1959
4,0.1959
5,0.1959
6,0.1959
7,0.1959
8,0.1959
9,0.1959
10,0.1683
11,0.2218
12,0.3773
13,0.4926
14,0.5461
15,0.5429
16,0.5312
17,0.5248
18,0.5113
19,0.4997
20,0.4852
21,0.4625
22,0.4749
23,0.5103
24,0.5607
25,0.5924
26,0.6127
27,0.608
28,0.5884
29,0.5797
30,0.6076
31,0.6075
32,0.6212
33,0.6419
34,0.6403
35,0.6157
36,0.6039
37,0.592
38,0.6314
39,0.6645
40,0.6717
41,0.6686
42,0.6797
43,0.6923
44,0.6883
45,0.6718
46,0.6694
47,0.6821
48,0.6988
49,0.7063
50,0.7066
