Round,Accuracy
0,0.1396
1,0.1594
2,0.1959
3,0.1959
4,0.1958
5,0.1981
6,0.2005
7,0.2069
8,0.2129
9,0.2248
10,0.2609
11,0.3698
12,0.4772
13,0.5306
14,0.53
15,0.5094
16,0.4852
17,0.475
18,0.4622
19,0.5027
20,0.5252
21,0.5543
22,0.593
23,0.6164
24,0.6514
25,0.6724
26,0.6646
27,0.6588
28,0.6724
29,0.6858
30,0.7094
31,0.7163
32,0.7136
33,0.7157
34,0.7184
35,0.7098
36,0.7053
37,0.7071
38,0.7032
39,0.696
40,0.7127
41,0.706
42,0.6993
43,0.7025
44,0.7261
45,0.7458
46,0.7361
47,0.7185
48,0.7162
49,0.7127
50,0.7082
