Round,Accuracy
0,0.0969
1,0.4083
2,0.6393
3,0.77
4,0.797
5,0.8239
6,0.8374
7,0.8468
8,0.8585
9,0.8589
10,0.8644
11,0.8632
12,0.8636
13,0.8656
14,0.8644
15,0.8635
16,0.8667
17,0.8655
18,0.8653
19,0.8674
20,0.8706
21,0.8671
22,0.8684
23,0.8684
24,0.8678
25,0.8669
26,0.871
27,0.8687
28,0.8694
29,0.8703
30,0.8725
31,0.8711
32,0.8746
33,0.8723
34,0.8717
35,0.871
36,0.872
37,0.8709
38,0.8711
39,0.8681
40,0.8708
41,0.8739
42,0.8712
43,0.8736
44,0.8724
45,0.8723
46,0.8712
47,0.8721
48,0.8733
49,0.8756
50,0.8717
