Round,Accuracy
0,0.1
1,0.4296
2,0.6575
3,0.7594
4,0.8071
5,0.8346
6,0.8456
7,0.8533
8,0.8596
9,0.8625
10,0.8642
11,0.8665
12,0.8687
13,0.8697
14,0.8753
15,0.8685
16,0.869
17,0.8724
18,0.8764
19,0.8732
20,0.8728
21,0.8712
22,0.8725
23,0.8707
24,0.8701
25,0.8725
26,0.874
27,0.8708
28,0.8759
29,0.8725
30,0.873
31,0.8741
32,0.8751
33,0.8781
34,0.8754
35,0.874
36,0.8762
37,0.8767
38,0.8766
39,0.8737
40,0.8737
41,0.8751
42,0.8766
43,0.8749
44,0.8747
45,0.8746
46,0.8747
47,0.8748
48,0.8754
49,0.876
50,0.8748
