Round,Avg Accuracy,Std Accuracy
0,0.2351,0.0000
1,0.7649,0.0000
2,0.7649,0.0000
3,0.7649,0.0000
4,0.7691,0.0000
5,0.7691,0.0000
6,0.7758,0.0000
7,0.7840,0.0000
8,0.7970,0.0000
9,0.7877,0.0000
10,0.8365,0.0000
11,0.7691,0.0000
12,0.2719,0.0000
13,0.7649,0.0000
14,0.7692,0.0000
15,0.7775,0.0000
16,0.8147,0.0000
17,0.8010,0.0000
18,0.8331,0.0000
19,0.8047,0.0000
20,0.8454,0.0000
21,0.7900,0.0000
22,0.8004,0.0000
23,0.7691,0.0000
24,0.5322,0.0000
25,0.7649,0.0000
26,0.8419,0.0000
27,0.7698,0.0000
28,0.8468,0.0000
29,0.7854,0.0000
30,0.8508,0.0000
31,0.7847,0.0000
32,0.8265,0.0000
33,0.7721,0.0000
34,0.7428,0.0000
35,0.7691,0.0000
36,0.6969,0.0000
37,0.7691,0.0000
38,0.8346,0.0000
39,0.7698,0.0000
40,0.8497,0.0000
41,0.7820,0.0000
42,0.8501,0.0000
43,0.7817,0.0000
44,0.8207,0.0000
45,0.7725,0.0000
46,0.7497,0.0000
47,0.7691,0.0000
48,0.7264,0.0000
49,0.7691,0.0000
50,0.8256,0.0000
