Round,Avg Accuracy,Std Accuracy
0,0.4117,0.2498
1,0.7649,0.0000
2,0.7649,0.0000
3,0.7649,0.0000
4,0.7684,0.0009
5,0.7717,0.0015
6,0.7879,0.0058
7,0.7921,0.0021
8,0.8191,0.0187
9,0.7904,0.0214
10,0.7319,0.0394
11,0.7799,0.0212
12,0.4777,0.2039
13,0.5968,0.2377
14,0.7708,0.0055
15,0.7706,0.0043
16,0.8080,0.0280
17,0.8014,0.0061
18,0.8305,0.0134
19,0.8125,0.0091
20,0.8389,0.0087
21,0.8026,0.0204
22,0.7990,0.0476
23,0.7906,0.0299
24,0.7047,0.0981
25,0.7856,0.0263
26,0.8300,0.0222
27,0.7755,0.0047
28,0.7648,0.1176
29,0.7777,0.0094
30,0.8386,0.0173
31,0.7783,0.0065
32,0.8330,0.0090
33,0.7749,0.0028
34,0.7726,0.0496
35,0.7717,0.0037
36,0.7542,0.0308
37,0.7692,0.0001
38,0.8059,0.0395
39,0.7725,0.0041
40,0.8294,0.0304
41,0.7778,0.0060
42,0.8423,0.0107
43,0.7791,0.0046
44,0.8232,0.0131
45,0.7758,0.0037
46,0.7765,0.0366
47,0.7702,0.0015
48,0.7672,0.0174
49,0.7692,0.0002
50,0.8106,0.0298
