Round,Avg Accuracy,Std Accuracy
0,0.2351,0.0000
1,0.7649,0.0000
2,0.7649,0.0000
3,0.7649,0.0000
4,0.7649,0.0000
5,0.7705,0.0000
6,0.7800,0.0000
7,0.7880,0.0000
8,0.7953,0.0000
9,0.8021,0.0000
10,0.8087,0.0000
11,0.8130,0.0000
12,0.8210,0.0000
13,0.8181,0.0000
14,0.8285,0.0000
15,0.8236,0.0000
16,0.8385,0.0000
17,0.8171,0.0000
18,0.8511,0.0000
19,0.7832,0.0000
20,0.6737,0.0000
21,0.7691,0.0000
22,0.2819,0.0000
23,0.7649,0.0000
24,0.5664,0.0000
25,0.7688,0.0000
26,0.8130,0.0000
27,0.7867,0.0000
28,0.8466,0.0000
29,0.7900,0.0000
30,0.8399,0.0000
31,0.7947,0.0000
32,0.8310,0.0000
33,0.8013,0.0000
34,0.8268,0.0000
35,0.8092,0.0000
36,0.8270,0.0000
37,0.8164,0.0000
38,0.8308,0.0000
39,0.8170,0.0000
40,0.8422,0.0000
41,0.8138,0.0000
42,0.8462,0.0000
43,0.8052,0.0000
44,0.8523,0.0000
45,0.7959,0.0000
46,0.8425,0.0000
47,0.7800,0.0000
48,0.6826,0.0000
49,0.7691,0.0000
50,0.7636,0.0000
