Round,Avg Accuracy,Std Accuracy
0,0.7659,0.0015
1,0.7649,0.0000
2,0.7649,0.0000
3,0.7662,0.0019
4,0.7752,0.0103
5,0.7777,0.0081
6,0.7992,0.0259
7,0.7868,0.0120
8,0.7881,0.0162
9,0.7931,0.0199
10,0.6558,0.2171
11,0.8010,0.0275
12,0.8033,0.0128
13,0.8075,0.0232
14,0.8084,0.0275
15,0.6549,0.1855
16,0.6221,0.2611
17,0.7160,0.0956
18,0.7918,0.0343
19,0.7890,0.0245
20,0.7611,0.0249
21,0.8055,0.0307
22,0.7518,0.0770
23,0.8150,0.0335
24,0.8251,0.0199
25,0.8198,0.0325
26,0.8249,0.0214
27,0.8276,0.0283
28,0.8135,0.0271
29,0.8045,0.0177
30,0.7846,0.0161
31,0.6589,0.1197
32,0.7506,0.0232
33,0.7254,0.1152
34,0.7666,0.0097
35,0.7556,0.0785
36,0.8031,0.0323
37,0.8081,0.0309
38,0.8080,0.0300
39,0.8243,0.0300
40,0.8027,0.0258
41,0.8085,0.0317
42,0.7844,0.0108
43,0.7696,0.0683
44,0.7695,0.0220
45,0.7948,0.0416
46,0.7825,0.0096
47,0.8185,0.0350
48,0.8020,0.0288
49,0.8064,0.0324
50,0.8021,0.0335
