Round,Accuracy
0,0.1
1,0.2013
2,0.3728
3,0.5494
4,0.6753
5,0.691
6,0.7467
7,0.7347
8,0.7743
9,0.7707
10,0.7939
11,0.7858
12,0.8147
13,0.7814
14,0.8105
15,0.7833
16,0.8045
17,0.8044
18,0.8064
19,0.8085
20,0.8084
21,0.8103
22,0.8125
23,0.8101
24,0.8176
25,0.8101
26,0.8247
27,0.8134
28,0.8196
29,0.816
30,0.8203
31,0.8118
32,0.8183
33,0.8164
34,0.8292
35,0.8318
36,0.8372
37,0.8258
38,0.8339
39,0.8245
40,0.8352
41,0.8278
42,0.8347
43,0.8272
44,0.8391
45,0.8299
46,0.8376
47,0.828
48,0.8287
49,0.8069
50,0.8253
