Round,Accuracy
0,0.1001
1,0.2092
2,0.4027
3,0.4286
4,0.4321
5,0.4253
6,0.4185
7,0.414
8,0.4091
9,0.4072
10,0.4083
11,0.4039
12,0.4012
13,0.4008
14,0.3986
15,0.4002
16,0.3975
17,0.3971
18,0.3971
19,0.3969
20,0.3945
21,0.3945
22,0.3927
23,0.3914
24,0.3919
25,0.3907
26,0.3921
27,0.3917
28,0.3916
29,0.3909
30,0.3909
31,0.3907
32,0.3892
33,0.388
34,0.388
35,0.3899
36,0.3882
37,0.3882
38,0.3869
39,0.3859
40,0.3866
41,0.3869
42,0.3863
43,0.3856
44,0.3861
45,0.3861
46,0.3854
47,0.3861
48,0.3857
49,0.386
50,0.3837
