Round,Accuracy
0,0.0118
1,0.4822
2,0.5086
3,0.5497
4,0.5387
5,0.5486
6,0.5297
7,0.5482
8,0.5572
9,0.5361
10,0.5546
11,0.5475
12,0.5566
13,0.5505
14,0.5497
15,0.5576
16,0.5587
17,0.5492
18,0.5688
19,0.5529
20,0.5658
21,0.5622
22,0.5645
23,0.5561
24,0.5611
25,0.5626
26,0.557
27,0.563
28,0.5649
29,0.5581
30,0.5738
31,0.5705
32,0.5604
33,0.5634
34,0.5617
35,0.5658
36,0.5654
37,0.5542
38,0.5088
39,0.5441
40,0.5606
41,0.5527
42,0.5622
43,0.5632
44,0.5649
45,0.5665
46,0.5602
47,0.5609
48,0.5641
49,0.5632
50,0.5641
