Round,Accuracy
0,0.0882
1,0.1208
2,0.1
3,0.1004
4,0.102
5,0.1
6,0.1
7,0.0992
8,0.1128
9,0.0968
10,0.1014
11,0.0978
12,0.0999
13,0.1185
14,0.0999
15,0.1
16,0.1067
17,0.1048
18,0.107
19,0.1047
20,0.1
21,0.1227
22,0.1213
23,0.1194
24,0.1429
25,0.1001
26,0.0999
27,0.1
28,0.1001
29,0.0985
30,0.1017
31,0.1022
32,0.1013
33,0.0989
34,0.1024
35,0.1001
36,0.1009
37,0.1023
38,0.1041
39,0.0622
40,0.1014
41,0.1
42,0.0881
43,0.0993
44,0.0991
45,0.1
46,0.1015
47,0.1082
48,0.1
49,0.0957
50,0.1
