Round,Accuracy
0,0.1009
1,0.101
2,0.0892
3,0.098
4,0.1135
5,0.1032
6,0.0982
7,0.0974
8,0.1135
9,0.1135
10,0.1072
11,0.0892
12,0.1135
13,0.0982
14,0.0892
15,0.1135
16,0.0982
17,0.1135
18,0.0892
19,0.1078
20,0.0992
21,0.0982
22,0.1009
23,0.1028
24,0.0982
25,0.1135
26,0.0893
27,0.0974
28,0.0982
29,0.1135
30,0.098
31,0.1028
32,0.0982
33,0.101
34,0.1027
35,0.098
36,0.0982
37,0.1028
38,0.0892
39,0.1032
40,0.0982
41,0.1135
42,0.1135
43,0.0982
44,0.0982
45,0.1135
46,0.098
47,0.098
48,0.0982
49,0.1135
50,0.0958
