Round,Accuracy
0,0.0999
1,0.0997
2,0.1137
3,0.1178
4,0.1638
5,0.1369
6,0.1841
7,0.1883
8,0.1895
9,0.1591
10,0.143
11,0.1511
12,0.1668
13,0.1759
14,0.1855
15,0.1866
16,0.1714
17,0.1797
18,0.185
19,0.1912
20,0.1787
21,0.1898
22,0.1693
23,0.1816
24,0.1797
25,0.1799
26,0.1733
27,0.1879
28,0.1907
29,0.1905
30,0.1924
31,0.1872
32,0.1879
33,0.1834
34,0.1872
35,0.1871
36,0.1858
37,0.1555
38,0.1875
39,0.1886
40,0.1872
41,0.189
42,0.1906
43,0.1874
44,0.188
45,0.1892
46,0.1919
47,0.1895
48,0.1896
49,0.1858
50,0.1893
