Round,Accuracy
0,0.1024
1,0.1066
2,0.1712
3,0.1674
4,0.1752
5,0.1802
6,0.1747
7,0.1723
8,0.1507
9,0.1362
10,0.1065
11,0.129
12,0.1304
13,0.1878
14,0.1872
15,0.1875
16,0.1914
17,0.1828
18,0.1896
19,0.1873
20,0.1909
21,0.1783
22,0.1786
23,0.1677
24,0.1766
25,0.1201
26,0.1747
27,0.1585
28,0.18
29,0.1652
30,0.1457
31,0.1571
32,0.1684
33,0.1731
34,0.1871
35,0.1786
36,0.169
37,0.1564
38,0.1677
39,0.1884
40,0.1886
41,0.1888
42,0.1818
43,0.1789
44,0.1713
45,0.1785
46,0.1564
47,0.1845
48,0.1865
49,0.1892
50,0.1847
