Round,Accuracy
0,0.1
1,0.7879
2,0.8414
3,0.8608
4,0.8671
5,0.8755
6,0.8819
7,0.885
8,0.8866
9,0.8874
10,0.8907
11,0.8902
12,0.8915
13,0.8909
14,0.893
15,0.8922
16,0.8946
17,0.8936
18,0.8932
19,0.8932
20,0.8917
21,0.8926
22,0.8934
23,0.8929
24,0.8941
25,0.8924
26,0.8944
27,0.8936
28,0.8927
29,0.893
30,0.8931
31,0.8949
32,0.8934
33,0.8936
34,0.8938
35,0.892
36,0.8913
37,0.8921
38,0.8923
39,0.8922
40,0.8918
41,0.8907
42,0.892
43,0.8922
44,0.8909
45,0.8907
46,0.8911
47,0.8908
48,0.8903
49,0.8913
50,0.8918
