Round,Accuracy
0,0.1
1,0.7723
2,0.8434
3,0.8594
4,0.8684
5,0.8764
6,0.8784
7,0.8819
8,0.8833
9,0.8843
10,0.8864
11,0.8879
12,0.8906
13,0.8898
14,0.8904
15,0.8925
16,0.8922
17,0.8912
18,0.8915
19,0.8927
20,0.8906
21,0.8922
22,0.8921
23,0.8924
24,0.8921
25,0.8926
26,0.8938
27,0.8946
28,0.8939
29,0.8952
30,0.8941
31,0.895
32,0.8929
33,0.8942
34,0.8942
35,0.8939
36,0.894
37,0.8953
38,0.8942
39,0.8939
40,0.8935
41,0.893
42,0.8938
43,0.8926
44,0.8943
45,0.8941
46,0.8927
47,0.8936
48,0.8931
49,0.8947
50,0.8931
