Round,Accuracy
0,0.1044
1,0.5629
2,0.9347
3,0.9679
4,0.9739
5,0.9788
6,0.9827
7,0.9848
8,0.9867
9,0.988
10,0.9883
11,0.9883
12,0.9882
13,0.9888
14,0.9885
15,0.9892
16,0.9894
17,0.9898
18,0.99
19,0.99
20,0.9902
21,0.9904
22,0.9914
23,0.9913
24,0.9915
25,0.9917
26,0.9918
27,0.9918
28,0.9917
29,0.9919
30,0.992
31,0.9921
32,0.9917
33,0.9915
34,0.9917
35,0.9919
36,0.9919
37,0.9918
38,0.9914
39,0.9915
40,0.9918
41,0.9916
42,0.9915
43,0.9917
44,0.992
45,0.992
46,0.9919
47,0.9921
48,0.992
49,0.9922
50,0.9923
