Round,Accuracy
0,0.0994
1,0.432
2,0.8394
3,0.9513
4,0.9696
5,0.9774
6,0.9822
7,0.9859
8,0.9876
9,0.9886
10,0.9891
11,0.9898
12,0.9906
13,0.9907
14,0.99
15,0.9903
16,0.9907
17,0.9903
18,0.9909
19,0.9914
20,0.9914
21,0.991
22,0.9909
23,0.9907
24,0.9909
25,0.9908
26,0.9918
27,0.992
28,0.9915
29,0.9917
30,0.9916
31,0.9918
32,0.9917
33,0.9916
34,0.9918
35,0.9922
36,0.9926
37,0.9925
38,0.9924
39,0.9924
40,0.9927
41,0.9925
42,0.9926
43,0.9924
44,0.9926
45,0.9927
46,0.9932
47,0.9935
48,0.9933
49,0.9931
50,0.9929
