Round,Accuracy
0,0.1408
1,0.6932
2,0.7929
3,0.772
4,0.7953
5,0.7512
6,0.7346
7,0.7423
8,0.7444
9,0.7436
10,0.7125
11,0.7352
12,0.7287
13,0.719
14,0.7084
15,0.7034
16,0.696
17,0.703
18,0.6923
19,0.6852
20,0.6878
21,0.6729
22,0.685
23,0.674
24,0.6781
25,0.6695
26,0.675
27,0.6688
28,0.6794
29,0.6815
30,0.6719
31,0.6696
32,0.668
33,0.665
34,0.6624
35,0.6761
36,0.6635
37,0.6639
38,0.6751
39,0.6605
40,0.6537
41,0.6437
42,0.6509
43,0.6367
44,0.6236
45,0.605
46,0.6236
47,0.617
48,0.6152
49,0.6005
50,0.605
