Round,Accuracy
0,0.0898
1,0.7266
2,0.7892
3,0.7938
4,0.7821
5,0.7785
6,0.7623
7,0.7526
8,0.7358
9,0.766
10,0.7352
11,0.7359
12,0.7308
13,0.7216
14,0.712
15,0.6967
16,0.7023
17,0.6923
18,0.6767
19,0.6852
20,0.6587
21,0.6833
22,0.6846
23,0.6584
24,0.6741
25,0.6727
26,0.6474
27,0.6675
28,0.6675
29,0.6661
30,0.6558
31,0.656
32,0.6655
33,0.6428
34,0.6313
35,0.6273
36,0.6237
37,0.6259
38,0.6176
39,0.6274
40,0.6318
41,0.6293
42,0.6326
43,0.6282
44,0.6349
45,0.6335
46,0.6224
47,0.6402
48,0.6286
49,0.6396
50,0.6387
