Round,Accuracy
0,0.0862
1,0.8704
2,0.9674
3,0.9768
4,0.9803
5,0.9831
6,0.9858
7,0.987
8,0.9878
9,0.9879
10,0.9882
11,0.9883
12,0.9884
13,0.9888
14,0.9888
15,0.9888
16,0.989
17,0.989
18,0.9893
19,0.9899
20,0.9898
21,0.9899
22,0.9898
23,0.9897
24,0.9901
25,0.9899
26,0.9901
27,0.9901
28,0.9905
29,0.9902
30,0.9901
31,0.9901
32,0.9904
33,0.9907
34,0.9907
35,0.991
36,0.9909
37,0.9908
38,0.9905
39,0.9906
40,0.9907
41,0.9909
42,0.9908
43,0.9912
44,0.991
45,0.9912
46,0.9911
47,0.991
48,0.9912
49,0.9911
50,0.9912
