Round,Accuracy
0,0.101
1,0.8544
2,0.9681
3,0.9785
4,0.9815
5,0.9846
6,0.9856
7,0.9863
8,0.9868
9,0.9878
10,0.988
11,0.9884
12,0.9891
13,0.9896
14,0.9899
15,0.9901
16,0.9904
17,0.9906
18,0.9908
19,0.9911
20,0.9909
21,0.9909
22,0.9912
23,0.9909
24,0.9908
25,0.9912
26,0.9912
27,0.9911
28,0.9912
29,0.9912
30,0.9912
31,0.9912
32,0.9912
33,0.9911
34,0.9913
35,0.9914
36,0.9913
37,0.9913
38,0.9915
39,0.9914
40,0.9913
41,0.9912
42,0.9912
43,0.9912
44,0.9912
45,0.9911
46,0.9912
47,0.9913
48,0.9913
49,0.991
50,0.9911
