Round,Accuracy
0,0.1
1,0.2828
2,0.3511
3,0.346
4,0.3516
5,0.3514
6,0.3476
7,0.3449
8,0.3481
9,0.3475
10,0.3442
11,0.3429
12,0.3432
13,0.3369
14,0.3391
15,0.3395
16,0.3377
17,0.3348
18,0.3335
19,0.3326
20,0.3298
21,0.3306
22,0.3316
23,0.3315
24,0.3312
25,0.3229
26,0.3254
27,0.3232
28,0.3161
29,0.3305
30,0.3234
31,0.3243
32,0.3229
33,0.3177
34,0.3209
35,0.3184
36,0.3178
37,0.3202
38,0.3167
39,0.3166
40,0.3192
41,0.3208
42,0.3101
43,0.3167
44,0.3158
45,0.3214
46,0.3186
47,0.3172
48,0.3147
49,0.3182
50,0.3081
