Round,Accuracy
0,0.1
1,0.2577
2,0.3421
3,0.3559
4,0.36
5,0.3643
6,0.3612
7,0.372
8,0.3673
9,0.3782
10,0.3751
11,0.3739
12,0.3725
13,0.3698
14,0.366
15,0.362
16,0.3593
17,0.367
18,0.3588
19,0.3601
20,0.3623
21,0.3624
22,0.3652
23,0.3541
24,0.3579
25,0.3591
26,0.3595
27,0.3503
28,0.3532
29,0.3466
30,0.3507
31,0.349
32,0.3431
33,0.3548
34,0.3395
35,0.3445
36,0.349
37,0.3425
38,0.3447
39,0.3431
40,0.3443
41,0.3382
42,0.3371
43,0.3305
44,0.3388
45,0.3256
46,0.3369
47,0.3318
48,0.3333
49,0.3378
50,0.3357
