Round,Accuracy
0,0.0962
1,0.2074
2,0.1184
3,0.0982
4,0.0982
5,0.0958
6,0.0958
7,0.101
8,0.1028
9,0.1028
10,0.1009
11,0.1009
12,0.1009
13,0.1009
14,0.1028
15,0.1028
16,0.1028
17,0.0974
18,0.0974
19,0.0974
20,0.1028
21,0.1135
22,0.101
23,0.0982
24,0.0982
25,0.0982
26,0.1135
27,0.1028
28,0.1028
29,0.1028
30,0.101
31,0.0892
32,0.1135
33,0.0982
34,0.0982
35,0.0958
36,0.1135
37,0.1028
38,0.0982
39,0.098
40,0.098
41,0.0974
42,0.0974
43,0.1028
44,0.0958
45,0.1135
46,0.1009
47,0.1032
48,0.1028
49,0.0974
50,0.0958
