Round,Accuracy
0,0.1
1,0.7125
2,0.7664
3,0.7937
4,0.8052
5,0.815
6,0.8173
7,0.8251
8,0.8241
9,0.8293
10,0.8282
11,0.833
12,0.8359
13,0.833
14,0.8346
15,0.8351
16,0.8331
17,0.838
18,0.8351
19,0.8368
20,0.836
21,0.8376
22,0.8373
23,0.838
24,0.8377
25,0.8407
26,0.8407
27,0.8399
28,0.8422
29,0.8437
30,0.839
31,0.8397
32,0.8383
33,0.8381
34,0.8414
35,0.841
36,0.8404
37,0.8425
38,0.8373
39,0.841
40,0.8409
41,0.8409
42,0.8422
43,0.8401
44,0.8411
45,0.8382
46,0.8407
47,0.8383
48,0.8407
49,0.8413
50,0.8418
