Round,Accuracy
0,0.1
1,0.7536
2,0.797
3,0.8155
4,0.8243
5,0.8274
6,0.829
7,0.8287
8,0.8337
9,0.8316
10,0.836
11,0.8357
12,0.8345
13,0.8335
14,0.8388
15,0.8384
16,0.8373
17,0.8382
18,0.8359
19,0.841
20,0.8411
21,0.8392
22,0.8389
23,0.8391
24,0.8356
25,0.8403
26,0.8392
27,0.8377
28,0.8425
29,0.8429
30,0.8379
31,0.8412
32,0.8367
33,0.8369
34,0.8392
35,0.841
36,0.8387
37,0.8401
38,0.8422
39,0.8417
40,0.8417
41,0.8406
42,0.8406
43,0.8426
44,0.8391
45,0.8411
46,0.843
47,0.8402
48,0.8403
49,0.842
50,0.8406
