Round,Accuracy
0,0.1
1,0.5841
2,0.8279
3,0.8628
4,0.8741
5,0.8763
6,0.8845
7,0.8846
8,0.8853
9,0.8883
10,0.8904
11,0.8893
12,0.89
13,0.8887
14,0.8909
15,0.8923
16,0.8929
17,0.8933
18,0.8917
19,0.8913
20,0.8932
21,0.893
22,0.8903
23,0.8927
24,0.8924
25,0.8931
26,0.892
27,0.8926
28,0.8912
29,0.8924
30,0.8929
31,0.8918
32,0.8918
33,0.8916
34,0.8924
35,0.8912
36,0.8929
37,0.8916
38,0.8928
39,0.8923
40,0.8916
41,0.8919
42,0.8909
43,0.8916
44,0.8922
45,0.8926
46,0.8914
47,0.8922
48,0.8905
49,0.8904
50,0.89
