Round,Accuracy
0,0.2739
1,0.7649
2,0.7649
3,0.7649
4,0.7649
5,0.7649
6,0.7649
7,0.7649
8,0.7649
9,0.7649
10,0.7649
11,0.7649
12,0.7649
13,0.7649
14,0.7649
15,0.7649
16,0.7649
17,0.7649
18,0.7649
19,0.7649
20,0.7649
21,0.7649
22,0.7649
23,0.7649
24,0.7649
25,0.7649
26,0.7649
27,0.7649
28,0.7649
29,0.7649
30,0.7649
31,0.7649
32,0.7649
33,0.7649
34,0.7649
35,0.7649
36,0.7649
37,0.7649
38,0.7649
39,0.7649
40,0.7649
41,0.7649
42,0.7649
43,0.7649
44,0.7649
45,0.7649
46,0.7649
47,0.7649
48,0.7649
49,0.7649
50,0.7649
