Round,Accuracy
0,0.0613
1,0.3263
2,0.766
3,0.7924
4,0.8259
5,0.8545
6,0.7489
7,0.8626
8,0.8654
9,0.8538
10,0.8741
11,0.8605
12,0.8629
13,0.8733
14,0.8825
15,0.8709
16,0.8842
17,0.8802
18,0.8703
19,0.8818
20,0.8822
21,0.8827
22,0.8852
23,0.8845
24,0.856
25,0.885
26,0.8846
27,0.8781
28,0.8847
29,0.8844
30,0.8854
31,0.8194
32,0.8844
33,0.8846
34,0.8843
35,0.8821
36,0.8833
37,0.883
38,0.8856
39,0.8772
40,0.885
41,0.8828
42,0.8841
43,0.8842
44,0.8841
45,0.8844
46,0.8808
47,0.8742
48,0.8835
49,0.8834
50,0.853
