Round,Accuracy
0,0.0776
1,0.2777
2,0.7678
3,0.8406
4,0.7747
5,0.8657
6,0.8785
7,0.8678
8,0.8796
9,0.8604
10,0.8646
11,0.8843
12,0.8748
13,0.8757
14,0.8758
15,0.8874
16,0.8911
17,0.8918
18,0.8878
19,0.8902
20,0.8924
21,0.8897
22,0.8877
23,0.8909
24,0.8779
25,0.886
26,0.8682
27,0.8859
28,0.8897
29,0.8909
30,0.8884
31,0.8912
32,0.8904
33,0.8613
34,0.8904
35,0.8878
36,0.8824
37,0.8682
38,0.8888
39,0.8844
40,0.8906
41,0.8911
42,0.8899
43,0.8652
44,0.8894
45,0.8873
46,0.8901
47,0.8906
48,0.8892
49,0.8859
50,0.8895
