Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.1002,0.0003
2,0.1637,0.0088
3,0.1334,0.0137
4,0.1791,0.0079
5,0.1711,0.0049
6,0.1807,0.0023
7,0.1496,0.0163
8,0.1204,0.0150
9,0.1155,0.0121
10,0.1203,0.0087
11,0.1311,0.0162
12,0.1492,0.0322
13,0.1513,0.0335
14,0.1625,0.0234
15,0.1776,0.0063
16,0.1679,0.0205
17,0.1798,0.0114
18,0.1735,0.0105
19,0.1653,0.0105
20,0.1750,0.0053
21,0.1534,0.0349
22,0.1718,0.0133
23,0.1690,0.0192
24,0.1771,0.0051
25,0.1642,0.0249
26,0.1688,0.0150
27,0.1758,0.0058
28,0.1724,0.0142
29,0.1725,0.0040
30,0.1825,0.0010
31,0.1755,0.0084
32,0.1763,0.0035
33,0.1625,0.0224
34,0.1499,0.0213
35,0.1576,0.0209
36,0.1686,0.0137
37,0.1617,0.0330
38,0.1675,0.0180
39,0.1472,0.0352
40,0.1428,0.0288
41,0.1494,0.0341
42,0.1452,0.0319
43,0.1443,0.0291
44,0.1455,0.0316
45,0.1569,0.0264
46,0.1627,0.0069
47,0.1611,0.0097
48,0.1637,0.0060
49,0.1652,0.0104
50,0.1647,0.0153
