Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.1251,0.0359
2,0.1532,0.0170
3,0.1815,0.0112
4,0.2131,0.0129
5,0.2220,0.0075
6,0.2407,0.0022
7,0.2431,0.0018
8,0.2519,0.0031
9,0.2531,0.0023
10,0.2560,0.0027
11,0.2581,0.0084
12,0.2603,0.0090
13,0.2581,0.0097
14,0.2550,0.0123
15,0.2450,0.0082
16,0.2329,0.0069
17,0.2338,0.0084
18,0.2358,0.0141
19,0.2409,0.0021
20,0.2364,0.0118
21,0.2402,0.0021
22,0.2377,0.0159
23,0.2421,0.0038
24,0.2431,0.0144
25,0.2496,0.0037
26,0.2480,0.0162
27,0.2540,0.0075
28,0.2507,0.0178
29,0.2467,0.0031
30,0.2503,0.0099
31,0.2486,0.0025
32,0.2537,0.0081
33,0.2504,0.0027
34,0.2486,0.0086
35,0.2475,0.0033
36,0.2565,0.0124
37,0.2544,0.0101
38,0.2544,0.0109
39,0.2532,0.0018
40,0.2582,0.0096
41,0.2501,0.0070
42,0.2591,0.0081
43,0.2508,0.0031
44,0.2582,0.0093
45,0.2533,0.0019
46,0.2550,0.0110
47,0.2577,0.0013
48,0.2572,0.0129
49,0.2550,0.0068
50,0.2541,0.0068
